indicator,category,name,symbol,crash_type,precision,recall,f1,avg_lead_time,median_lead_time,false_alarm_rate,total_signals,true_positives,false_positives,detected_crashes,missed_crashes,total_crashes
X2,cross_asset,Multi-Asset RSI Overbought,SUI,ALL,0.6153846153846154,0.21428571428571427,0.31788079470198677,12.5,14.5,0.38461538461538464,13,8,5,6,22,28
X2,cross_asset,Multi-Asset RSI Overbought,SUI,A,0.07692307692307693,0.05,0.060606060606060615,19.0,19.0,0.9230769230769231,13,1,12,1,19,20
X2,cross_asset,Multi-Asset RSI Overbought,SUI,B,0.6153846153846154,0.25,0.35555555555555557,13.25,16.0,0.38461538461538464,13,8,5,6,18,24
X2,cross_asset,Multi-Asset RSI Overbought,SUI,C,0.15384615384615385,0.2857142857142857,0.2,8.0,8.0,0.8461538461538461,13,2,11,2,5,7
X2,cross_asset,Multi-Asset RSI Overbought,SUI,D,0.6923076923076923,0.25,0.3673469387755102,10.88888888888889,12.0,0.3076923076923077,13,9,4,5,15,20
X3,cross_asset,Cross-Asset Correlation Spike,BTC,ALL,0.5,0.1,0.16666666666666669,16.0,16.0,0.5,4,2,2,2,18,20
X3,cross_asset,Cross-Asset Correlation Spike,BTC,A,0.25,0.1111111111111111,0.15384615384615383,19.0,19.0,0.75,4,1,3,1,8,9
X3,cross_asset,Cross-Asset Correlation Spike,BTC,B,0.25,0.06666666666666667,0.10526315789473685,18.0,18.0,0.75,4,1,3,1,14,15
X3,cross_asset,Cross-Asset Correlation Spike,BTC,C,0.25,0.14285714285714285,0.18181818181818182,14.0,14.0,0.75,4,1,3,1,6,7
X3,cross_asset,Cross-Asset Correlation Spike,BTC,D,0.25,0.1111111111111111,0.15384615384615383,19.0,19.0,0.75,4,1,3,1,8,9
X3,cross_asset,Cross-Asset Correlation Spike,ETH,ALL,0.25,0.03225806451612903,0.05714285714285715,17.0,17.0,0.75,4,1,3,1,30,31
X3,cross_asset,Cross-Asset Correlation Spike,ETH,A,0.25,0.05263157894736842,0.08695652173913043,17.0,17.0,0.75,4,1,3,1,18,19
X3,cross_asset,Cross-Asset Correlation Spike,ETH,B,0.25,0.04,0.06896551724137932,17.0,17.0,0.75,4,1,3,1,24,25
X3,cross_asset,Cross-Asset Correlation Spike,ETH,C,0.0,0.0,0.0,,,1.0,4,0,4,0,11,11
X3,cross_asset,Cross-Asset Correlation Spike,ETH,D,0.25,0.058823529411764705,0.09523809523809523,19.0,19.0,0.75,4,1,3,1,16,17
X3,cross_asset,Cross-Asset Correlation Spike,SOL,ALL,0.5,0.02857142857142857,0.05405405405405405,8.0,8.0,0.5,4,2,2,1,34,35
X3,cross_asset,Cross-Asset Correlation Spike,SOL,A,0.5,0.043478260869565216,0.08,8.0,8.0,0.5,4,2,2,1,22,23
X3,cross_asset,Cross-Asset Correlation Spike,SOL,B,0.5,0.03125,0.058823529411764705,8.0,8.0,0.5,4,2,2,1,31,32
X3,cross_asset,Cross-Asset Correlation Spike,SOL,C,0.0,0.0,0.0,,,1.0,4,0,4,0,12,12
X3,cross_asset,Cross-Asset Correlation Spike,SOL,D,0.5,0.04,0.07407407407407407,8.0,8.0,0.5,4,2,2,1,24,25
X3,cross_asset,Cross-Asset Correlation Spike,DOGE,ALL,0.75,0.058823529411764705,0.10909090909090909,11.0,12.0,0.25,4,3,1,2,32,34
X3,cross_asset,Cross-Asset Correlation Spike,DOGE,A,0.75,0.07692307692307693,0.13953488372093026,11.333333333333334,12.0,0.25,4,3,1,2,24,26
X3,cross_asset,Cross-Asset Correlation Spike,DOGE,B,0.75,0.06060606060606061,0.11214953271028039,11.0,12.0,0.25,4,3,1,2,31,33
X3,cross_asset,Cross-Asset Correlation Spike,DOGE,C,0.0,0.0,0.0,,,1.0,4,0,4,0,7,7
X3,cross_asset,Cross-Asset Correlation Spike,DOGE,D,0.75,0.08333333333333333,0.15,11.333333333333334,12.0,0.25,4,3,1,2,22,24
X3,cross_asset,Cross-Asset Correlation Spike,OP,ALL,0.0,0.0,0.0,,,1.0,3,0,3,0,32,32
X3,cross_asset,Cross-Asset Correlation Spike,OP,A,0.0,0.0,0.0,,,1.0,3,0,3,0,27,27
X3,cross_asset,Cross-Asset Correlation Spike,OP,B,0.0,0.0,0.0,,,1.0,3,0,3,0,32,32
X3,cross_asset,Cross-Asset Correlation Spike,OP,C,0.0,0.0,0.0,,,1.0,3,0,3,0,5,5
X3,cross_asset,Cross-Asset Correlation Spike,OP,D,0.0,0.0,0.0,,,1.0,3,0,3,0,23,23
X3,cross_asset,Cross-Asset Correlation Spike,AVAX,ALL,0.0,0.0,0.0,,,1.0,4,0,4,0,30,30
X3,cross_asset,Cross-Asset Correlation Spike,AVAX,A,0.0,0.0,0.0,,,1.0,4,0,4,0,24,24
X3,cross_asset,Cross-Asset Correlation Spike,AVAX,B,0.0,0.0,0.0,,,1.0,4,0,4,0,29,29
X3,cross_asset,Cross-Asset Correlation Spike,AVAX,C,0.0,0.0,0.0,,,1.0,4,0,4,0,5,5
X3,cross_asset,Cross-Asset Correlation Spike,AVAX,D,0.0,0.0,0.0,,,1.0,4,0,4,0,22,22
X3,cross_asset,Cross-Asset Correlation Spike,XRP,ALL,0.75,0.06451612903225806,0.11881188118811882,11.0,12.0,0.25,4,3,1,2,29,31
X3,cross_asset,Cross-Asset Correlation Spike,XRP,A,0.75,0.1111111111111111,0.19354838709677416,12.333333333333334,13.0,0.25,4,3,1,2,16,18
X3,cross_asset,Cross-Asset Correlation Spike,XRP,B,0.75,0.08695652173913043,0.15584415584415584,11.666666666666666,13.0,0.25,4,3,1,2,21,23
X3,cross_asset,Cross-Asset Correlation Spike,XRP,C,0.0,0.0,0.0,,,1.0,4,0,4,0,14,14
X3,cross_asset,Cross-Asset Correlation Spike,XRP,D,0.75,0.10526315789473684,0.1846153846153846,11.666666666666666,12.0,0.25,4,3,1,2,17,19
X3,cross_asset,Cross-Asset Correlation Spike,XLM,ALL,0.5,0.038461538461538464,0.07142857142857144,8.0,8.0,0.5,4,2,2,1,25,26
X3,cross_asset,Cross-Asset Correlation Spike,XLM,A,0.5,0.06666666666666667,0.11764705882352941,9.0,9.0,0.5,4,2,2,1,14,15
X3,cross_asset,Cross-Asset Correlation Spike,XLM,B,0.5,0.047619047619047616,0.08695652173913042,9.0,9.0,0.5,4,2,2,1,20,21
X3,cross_asset,Cross-Asset Correlation Spike,XLM,C,0.0,0.0,0.0,,,1.0,4,0,4,0,10,10
X3,cross_asset,Cross-Asset Correlation Spike,XLM,D,0.5,0.058823529411764705,0.10526315789473684,8.0,8.0,0.5,4,2,2,1,16,17
X3,cross_asset,Cross-Asset Correlation Spike,SUI,ALL,0.0,0.0,0.0,,,1.0,3,0,3,0,28,28
X3,cross_asset,Cross-Asset Correlation Spike,SUI,A,0.0,0.0,0.0,,,1.0,3,0,3,0,20,20
X3,cross_asset,Cross-Asset Correlation Spike,SUI,B,0.0,0.0,0.0,,,1.0,3,0,3,0,24,24
X3,cross_asset,Cross-Asset Correlation Spike,SUI,C,0.0,0.0,0.0,,,1.0,3,0,3,0,7,7
X3,cross_asset,Cross-Asset Correlation Spike,SUI,D,0.0,0.0,0.0,,,1.0,3,0,3,0,20,20
X4,cross_asset,Market Breadth Deterioration,BTC,ALL,0.16176470588235295,0.4,0.23036649214659688,7.363636363636363,5.0,0.8382352941176471,68,11,57,8,12,20
X4,cross_asset,Market Breadth Deterioration,BTC,A,0.10294117647058823,0.6666666666666666,0.17834394904458598,9.857142857142858,8.0,0.8970588235294118,68,7,61,6,3,9
X4,cross_asset,Market Breadth Deterioration,BTC,B,0.16176470588235295,0.5333333333333333,0.24823695345557123,7.090909090909091,4.0,0.8382352941176471,68,11,57,8,7,15
X4,cross_asset,Market Breadth Deterioration,BTC,C,0.014705882352941176,0.14285714285714285,0.026666666666666665,7.0,7.0,0.9852941176470589,68,1,67,1,6,7
X4,cross_asset,Market Breadth Deterioration,BTC,D,0.058823529411764705,0.3333333333333333,0.1,6.0,2.5,0.9411764705882353,68,4,64,3,6,9
X4,cross_asset,Market Breadth Deterioration,ETH,ALL,0.3088235294117647,0.4838709677419355,0.3770197486535009,8.238095238095237,7.0,0.6911764705882353,68,21,47,15,16,31
X4,cross_asset,Market Breadth Deterioration,ETH,A,0.29411764705882354,0.7368421052631579,0.42042042042042044,7.9,5.5,0.7058823529411765,68,20,48,14,5,19
X4,cross_asset,Market Breadth Deterioration,ETH,B,0.27941176470588236,0.56,0.37281009110021024,6.421052631578948,3.0,0.7205882352941176,68,19,49,14,11,25
X4,cross_asset,Market Breadth Deterioration,ETH,C,0.16176470588235295,0.45454545454545453,0.2386117136659436,8.454545454545455,3.0,0.8382352941176471,68,11,57,5,6,11
X4,cross_asset,Market Breadth Deterioration,ETH,D,0.19117647058823528,0.5294117647058824,0.2809123649459784,9.692307692307692,8.0,0.8088235294117647,68,13,55,9,8,17
X4,cross_asset,Market Breadth Deterioration,SOL,ALL,0.4411764705882353,0.5428571428571428,0.48676345004269855,8.233333333333333,6.0,0.5588235294117647,68,30,38,19,16,35
X4,cross_asset,Market Breadth Deterioration,SOL,A,0.27941176470588236,0.6521739130434783,0.39121482498284144,7.947368421052632,6.0,0.7205882352941176,68,19,49,15,8,23
X4,cross_asset,Market Breadth Deterioration,SOL,B,0.36764705882352944,0.5625,0.4446640316205534,7.68,5.0,0.6323529411764706,68,25,43,18,14,32
X4,cross_asset,Market Breadth Deterioration,SOL,C,0.23529411764705882,0.8333333333333334,0.3669724770642202,7.625,7.0,0.7647058823529411,68,16,52,10,2,12
X4,cross_asset,Market Breadth Deterioration,SOL,D,0.25,0.44,0.31884057971014496,10.058823529411764,10.0,0.75,68,17,51,11,14,25
X4,cross_asset,Market Breadth Deterioration,DOGE,ALL,0.36764705882352944,0.5588235294117647,0.44351073762838467,10.88,11.0,0.6323529411764706,68,25,43,19,15,34
X4,cross_asset,Market Breadth Deterioration,DOGE,A,0.3235294117647059,0.6153846153846154,0.4240963855421687,9.409090909090908,6.0,0.6764705882352942,68,22,46,16,10,26
X4,cross_asset,Market Breadth Deterioration,DOGE,B,0.39705882352941174,0.6060606060606061,0.4797867614393602,9.333333333333334,10.0,0.6029411764705882,68,27,41,20,13,33
X4,cross_asset,Market Breadth Deterioration,DOGE,C,0.04411764705882353,0.42857142857142855,0.08,10.333333333333334,8.0,0.9558823529411765,68,3,65,3,4,7
X4,cross_asset,Market Breadth Deterioration,DOGE,D,0.23529411764705882,0.5,0.31999999999999995,12.8125,14.0,0.7647058823529411,68,16,52,12,12,24
X4,cross_asset,Market Breadth Deterioration,OP,ALL,0.25396825396825395,0.40625,0.3125469571750563,11.8125,16.0,0.746031746031746,63,16,47,13,19,32
X4,cross_asset,Market Breadth Deterioration,OP,A,0.4603174603174603,0.7407407407407407,0.5677924620655899,7.586206896551724,5.0,0.5396825396825397,63,29,34,20,7,27
X4,cross_asset,Market Breadth Deterioration,OP,B,0.31746031746031744,0.4375,0.3679369250985546,10.05,9.0,0.6825396825396826,63,20,43,14,18,32
X4,cross_asset,Market Breadth Deterioration,OP,C,0.047619047619047616,0.6,0.08823529411764705,8.0,4.0,0.9523809523809523,63,3,60,3,2,5
X4,cross_asset,Market Breadth Deterioration,OP,D,0.25396825396825395,0.5217391304347826,0.34163701067615654,12.4375,15.0,0.746031746031746,63,16,47,12,11,23
X4,cross_asset,Market Breadth Deterioration,AVAX,ALL,0.22058823529411764,0.36666666666666664,0.27545909849749584,9.933333333333334,10.0,0.7794117647058824,68,15,53,11,19,30
X4,cross_asset,Market Breadth Deterioration,AVAX,A,0.3382352941176471,0.6666666666666666,0.44878048780487806,7.6521739130434785,5.0,0.6617647058823529,68,23,45,16,8,24
X4,cross_asset,Market Breadth Deterioration,AVAX,B,0.23529411764705882,0.4827586206896552,0.3163841807909604,7.4375,3.5,0.7647058823529411,68,16,52,14,15,29
X4,cross_asset,Market Breadth Deterioration,AVAX,C,0.0,0.0,0.0,,,1.0,68,0,68,0,5,5
X4,cross_asset,Market Breadth Deterioration,AVAX,D,0.14705882352941177,0.4090909090909091,0.21634615384615385,10.8,10.0,0.8529411764705882,68,10,58,9,13,22
X4,cross_asset,Market Breadth Deterioration,XRP,ALL,0.38235294117647056,0.6129032258064516,0.47092469018112487,10.307692307692308,11.0,0.6176470588235294,68,26,42,19,12,31
X4,cross_asset,Market Breadth Deterioration,XRP,A,0.27941176470588236,0.7222222222222222,0.40293637846655794,9.157894736842104,8.0,0.7205882352941176,68,19,49,13,5,18
X4,cross_asset,Market Breadth Deterioration,XRP,B,0.27941176470588236,0.4782608695652174,0.35274261603375523,10.210526315789474,11.0,0.7205882352941176,68,19,49,11,12,23
X4,cross_asset,Market Breadth Deterioration,XRP,C,0.22058823529411764,0.7857142857142857,0.3444676409185804,10.733333333333333,11.0,0.7794117647058824,68,15,53,11,3,14
X4,cross_asset,Market Breadth Deterioration,XRP,D,0.29411764705882354,0.5789473684210527,0.3900709219858156,10.35,11.0,0.7058823529411765,68,20,48,11,8,19
X4,cross_asset,Market Breadth Deterioration,XLM,ALL,0.29411764705882354,0.5384615384615384,0.3804347826086957,9.95,10.0,0.7058823529411765,68,20,48,14,12,26
X4,cross_asset,Market Breadth Deterioration,XLM,A,0.19117647058823528,0.6,0.2899628252788104,7.230769230769231,4.0,0.8088235294117647,68,13,55,9,6,15
X4,cross_asset,Market Breadth Deterioration,XLM,B,0.27941176470588236,0.5714285714285714,0.3753086419753086,9.578947368421053,9.0,0.7205882352941176,68,19,49,12,9,21
X4,cross_asset,Market Breadth Deterioration,XLM,C,0.10294117647058823,0.4,0.16374269005847952,14.428571428571429,16.0,0.8970588235294118,68,7,61,4,6,10
X4,cross_asset,Market Breadth Deterioration,XLM,D,0.23529411764705882,0.5294117647058824,0.3257918552036199,11.5625,13.0,0.7647058823529411,68,16,52,9,8,17
X4,cross_asset,Market Breadth Deterioration,SUI,ALL,0.4339622641509434,0.5357142857142857,0.4794996525364837,9.608695652173912,10.0,0.5660377358490566,53,23,30,15,13,28
X4,cross_asset,Market Breadth Deterioration,SUI,A,0.4528301886792453,0.7,0.5499181669394435,9.083333333333334,6.5,0.5471698113207547,53,24,29,14,6,20
X4,cross_asset,Market Breadth Deterioration,SUI,B,0.49056603773584906,0.5833333333333334,0.5329428989751098,9.692307692307692,9.0,0.5094339622641509,53,26,27,14,10,24
X4,cross_asset,Market Breadth Deterioration,SUI,C,0.24528301886792453,0.8571428571428571,0.38141809290953543,12.076923076923077,11.0,0.7547169811320755,53,13,40,6,1,7
X4,cross_asset,Market Breadth Deterioration,SUI,D,0.4339622641509434,0.65,0.5204525674499565,11.391304347826088,12.0,0.5660377358490566,53,23,30,13,7,20
X5,cross_asset,All-Sector Simultaneous Weakness,BTC,ALL,0.24087591240875914,0.85,0.37537638006022084,9.636363636363637,8.0,0.7591240875912408,137,33,104,17,3,20
X5,cross_asset,All-Sector Simultaneous Weakness,BTC,A,0.1386861313868613,0.8888888888888888,0.23993685872138912,9.526315789473685,9.0,0.8613138686131386,137,19,118,8,1,9
X5,cross_asset,All-Sector Simultaneous Weakness,BTC,B,0.1897810218978102,0.8666666666666667,0.31137724550898205,9.76923076923077,8.5,0.8102189781021898,137,26,111,13,2,15
X5,cross_asset,All-Sector Simultaneous Weakness,BTC,C,0.08029197080291971,1.0,0.14864864864864866,9.636363636363637,8.0,0.9197080291970803,137,11,126,7,0,7
X5,cross_asset,All-Sector Simultaneous Weakness,BTC,D,0.10948905109489052,0.7777777777777778,0.19195612431444242,10.333333333333334,10.0,0.8905109489051095,137,15,122,7,2,9
X5,cross_asset,All-Sector Simultaneous Weakness,ETH,ALL,0.3284671532846715,0.8064516129032258,0.466804979253112,9.333333333333334,8.0,0.6715328467153284,137,45,92,25,6,31
X5,cross_asset,All-Sector Simultaneous Weakness,ETH,A,0.22627737226277372,0.7894736842105263,0.3517397881996974,9.35483870967742,8.0,0.7737226277372263,137,31,106,15,4,19
X5,cross_asset,All-Sector Simultaneous Weakness,ETH,B,0.26277372262773724,0.8,0.3956043956043957,8.222222222222221,7.0,0.7372262773722628,137,36,101,20,5,25
X5,cross_asset,All-Sector Simultaneous Weakness,ETH,C,0.13138686131386862,0.8181818181818182,0.22641509433962265,11.11111111111111,9.5,0.8686131386861314,137,18,119,9,2,11
X5,cross_asset,All-Sector Simultaneous Weakness,ETH,D,0.20437956204379562,0.8823529411764706,0.3318846305807981,10.178571428571429,9.5,0.7956204379562044,137,28,109,15,2,17
X5,cross_asset,All-Sector Simultaneous Weakness,SOL,ALL,0.3795620437956204,0.7714285714285715,0.508787823881138,9.423076923076923,9.0,0.6204379562043796,137,52,85,27,8,35
X5,cross_asset,All-Sector Simultaneous Weakness,SOL,A,0.29927007299270075,0.8260869565217391,0.43936830231246476,9.585365853658537,9.0,0.7007299270072993,137,41,96,19,4,23
X5,cross_asset,All-Sector Simultaneous Weakness,SOL,B,0.3722627737226277,0.84375,0.5166010129431626,9.058823529411764,9.0,0.6277372262773723,137,51,86,27,5,32
X5,cross_asset,All-Sector Simultaneous Weakness,SOL,C,0.13138686131386862,0.9166666666666666,0.22983168891468372,8.777777777777779,8.5,0.8686131386861314,137,18,119,11,1,12
X5,cross_asset,All-Sector Simultaneous Weakness,SOL,D,0.21897810218978103,0.68,0.3312763884378045,10.166666666666666,9.0,0.781021897810219,137,30,107,17,8,25
X5,cross_asset,All-Sector Simultaneous Weakness,DOGE,ALL,0.36496350364963503,0.8529411764705882,0.5111933721135202,9.4,8.5,0.635036496350365,137,50,87,29,5,34
X5,cross_asset,All-Sector Simultaneous Weakness,DOGE,A,0.3357664233576642,0.9230769230769231,0.49241748438893845,8.456521739130435,6.5,0.6642335766423357,137,46,91,24,2,26
X5,cross_asset,All-Sector Simultaneous Weakness,DOGE,B,0.3722627737226277,0.8181818181818182,0.5117056856187291,8.980392156862745,8.0,0.6277372262773723,137,51,86,27,6,33
X5,cross_asset,All-Sector Simultaneous Weakness,DOGE,C,0.072992700729927,0.7142857142857143,0.1324503311258278,11.5,8.5,0.927007299270073,137,10,127,5,2,7
X5,cross_asset,All-Sector Simultaneous Weakness,DOGE,D,0.27007299270072993,0.8333333333333334,0.40793825799338473,10.135135135135135,9.0,0.7299270072992701,137,37,100,20,4,24
X5,cross_asset,All-Sector Simultaneous Weakness,OP,ALL,0.3252032520325203,0.75,0.45368620037807184,12.125,12.0,0.6747967479674797,123,40,83,24,8,32
X5,cross_asset,All-Sector Simultaneous Weakness,OP,A,0.3983739837398374,0.9259259259259259,0.5570713960891314,8.10204081632653,7.0,0.6016260162601627,123,49,74,25,2,27
X5,cross_asset,All-Sector Simultaneous Weakness,OP,B,0.36585365853658536,0.8125,0.5045278137128073,11.133333333333333,10.0,0.6341463414634146,123,45,78,26,6,32
X5,cross_asset,All-Sector Simultaneous Weakness,OP,C,0.06504065040650407,0.8,0.12030075187969926,9.375,8.5,0.9349593495934959,123,8,115,4,1,5
X5,cross_asset,All-Sector Simultaneous Weakness,OP,D,0.23577235772357724,0.6956521739130435,0.3521821631878558,11.137931034482758,10.0,0.7642276422764228,123,29,94,16,7,23
X5,cross_asset,All-Sector Simultaneous Weakness,AVAX,ALL,0.29927007299270075,0.7666666666666667,0.4304953207030358,9.560975609756097,8.0,0.7007299270072993,137,41,96,23,7,30
X5,cross_asset,All-Sector Simultaneous Weakness,AVAX,A,0.32116788321167883,0.875,0.4698703279938978,9.0,8.0,0.6788321167883211,137,44,93,21,3,24
X5,cross_asset,All-Sector Simultaneous Weakness,AVAX,B,0.291970802919708,0.7586206896551724,0.4216578821274557,9.65,8.5,0.708029197080292,137,40,97,22,7,29
X5,cross_asset,All-Sector Simultaneous Weakness,AVAX,C,0.029197080291970802,0.6,0.05568445475638051,14.75,16.0,0.9708029197080292,137,4,133,3,2,5
X5,cross_asset,All-Sector Simultaneous Weakness,AVAX,D,0.22627737226277372,0.7727272727272727,0.35004981733643303,9.32258064516129,7.0,0.7737226277372263,137,31,106,17,5,22
X5,cross_asset,All-Sector Simultaneous Weakness,XRP,ALL,0.30656934306569344,0.7419354838709677,0.43386481024028745,9.928571428571429,9.0,0.6934306569343066,137,42,95,23,8,31
X5,cross_asset,All-Sector Simultaneous Weakness,XRP,A,0.2116788321167883,0.8333333333333334,0.33760186263096625,9.310344827586206,9.0,0.7883211678832117,137,29,108,15,3,18
X5,cross_asset,All-Sector Simultaneous Weakness,XRP,B,0.24087591240875914,0.7391304347826086,0.3633419689119171,8.818181818181818,8.0,0.7591240875912408,137,33,104,17,6,23
X5,cross_asset,All-Sector Simultaneous Weakness,XRP,C,0.13138686131386862,0.8571428571428571,0.2278481012658228,10.666666666666666,9.5,0.8686131386861314,137,18,119,12,2,14
X5,cross_asset,All-Sector Simultaneous Weakness,XRP,D,0.20437956204379562,0.7368421052631579,0.32,10.928571428571429,11.0,0.7956204379562044,137,28,109,14,5,19
X5,cross_asset,All-Sector Simultaneous Weakness,XLM,ALL,0.2846715328467153,0.8461538461538461,0.42601787487586895,9.692307692307692,9.0,0.7153284671532847,137,39,98,22,4,26
X5,cross_asset,All-Sector Simultaneous Weakness,XLM,A,0.20437956204379562,0.8,0.3255813953488372,9.357142857142858,7.0,0.7956204379562044,137,28,109,12,3,15
X5,cross_asset,All-Sector Simultaneous Weakness,XLM,B,0.20437956204379562,0.7142857142857143,0.31782065834279233,9.0,8.0,0.7956204379562044,137,28,109,15,6,21
X5,cross_asset,All-Sector Simultaneous Weakness,XLM,C,0.08029197080291971,0.8,0.14593698175787728,13.454545454545455,13.0,0.9197080291970803,137,11,126,8,2,10
X5,cross_asset,All-Sector Simultaneous Weakness,XLM,D,0.2116788321167883,0.8823529411764706,0.34144427001569855,9.827586206896552,9.0,0.7883211678832117,137,29,108,15,2,17
X5,cross_asset,All-Sector Simultaneous Weakness,SUI,ALL,0.5053763440860215,0.8571428571428571,0.6358511837655016,10.851063829787234,11.0,0.4946236559139785,93,47,46,24,4,28
X5,cross_asset,All-Sector Simultaneous Weakness,SUI,A,0.3978494623655914,0.9,0.5517812758906379,9.783783783783784,8.0,0.6021505376344086,93,37,56,18,2,20
X5,cross_asset,All-Sector Simultaneous Weakness,SUI,B,0.40860215053763443,0.9166666666666666,0.5652467883705207,10.026315789473685,11.0,0.5913978494623656,93,38,55,22,2,24
X5,cross_asset,All-Sector Simultaneous Weakness,SUI,C,0.10752688172043011,0.7142857142857143,0.18691588785046728,12.6,14.5,0.8924731182795699,93,10,83,5,2,7
X5,cross_asset,All-Sector Simultaneous Weakness,SUI,D,0.3655913978494624,0.85,0.5112781954887218,10.617647058823529,11.0,0.6344086021505376,93,34,59,17,3,20
X6,cross_asset,Volume-Weighted Market Momentum,BTC,ALL,0.2777777777777778,0.25,0.2631578947368421,12.6,13.0,0.7222222222222222,18,5,13,5,15,20
X6,cross_asset,Volume-Weighted Market Momentum,BTC,A,0.2777777777777778,0.5555555555555556,0.3703703703703704,7.2,2.0,0.7222222222222222,18,5,13,5,4,9
X6,cross_asset,Volume-Weighted Market Momentum,BTC,B,0.2777777777777778,0.3333333333333333,0.303030303030303,12.6,13.0,0.7222222222222222,18,5,13,5,10,15
X6,cross_asset,Volume-Weighted Market Momentum,BTC,C,0.0,0.0,0.0,,,1.0,18,0,18,0,7,7
X6,cross_asset,Volume-Weighted Market Momentum,BTC,D,0.16666666666666666,0.3333333333333333,0.2222222222222222,6.666666666666667,4.0,0.8333333333333334,18,3,15,3,6,9
X6,cross_asset,Volume-Weighted Market Momentum,ETH,ALL,0.3888888888888889,0.22580645161290322,0.2857142857142857,9.142857142857142,10.0,0.6111111111111112,18,7,11,7,24,31
X6,cross_asset,Volume-Weighted Market Momentum,ETH,A,0.2222222222222222,0.21052631578947367,0.21621621621621623,15.25,16.0,0.7777777777777778,18,4,14,4,15,19
